class,icd10,disease,Inf_sexual,Inf_resp,Inf_Enteric,Inf_tropical,Inf_other,Maternal,Neonatal,Nutritionaldeficiencies,Neoplasms,cvd,chronic_resp,Dis_Digestive,Dis_Neurological,Dis_Mental,Dis_Substanceuse,Diabetes,Chronickidney,Skin,Senseorgan,Glaucoma,Cataract,Musculoskeletal,Congenitalbirthdefects,Urinary_maleinfertility,Gynecological,Hemoglobinopathies_hemolytic,Endocrinemetabolicimmune,Dis_oral,Inj_Transport,Inj_Unintentional
被投掷、抛出或坠落物体击中(W20),W20.501,"被投掷、抛出或坠落物体击中,在贸易和服务区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
被投掷、抛出或坠落物体击中(W20),W20.601,"被投掷、抛出或坠落物体击中,在工业和建筑区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
被投掷、抛出或坠落物体击中(W20),W20.701,"被投掷、抛出或坠落物体击中,在农场",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
被投掷、抛出或坠落物体击中(W20),W20.801,"被投掷、抛出或坠落物体击中,在其他特指的场地",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
被投掷、抛出或坠落物体击中(W20),W20.401,"被投掷、抛出或坠落物体击中,在街道和公路",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
撞在体育设施上或被体育设施击中(W21),W21.003,"撞在体育设施上或被体育设施击中,在家",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
撞在体育设施上或被体育设施击中(W21),W21.101,"撞在体育设施上或被体育设施击中,在居住的公共设施",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
撞在体育设施上或被体育设施击中(W21),W21.201,"撞在体育设施上或被体育设施击中,在学校、其他机构和公共管理区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
撞在体育设施上或被体育设施击中(W21),W21.301,"撞在体育设施上或被体育设施击中,在体育和运动区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
撞在体育设施上或被体育设施击中(W21),W21.801,"撞在体育设施上或被体育设施击中,在其他特指的场地",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
撞在体育设施上或被体育设施击中(W21),W21.501,"撞在体育设施上或被体育设施击中,在贸易和服务区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
撞在体育设施上或被体育设施击中(W21),W21.601,"撞在体育设施上或被体育设施击中,在工业和建筑区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
撞在体育设施上或被体育设施击中(W21),W21.701,"撞在体育设施上或被体育设施击中,在农场",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
撞在体育设施上或被体育设施击中(W21),W21.401,"撞在体育设施上或被体育设施击中,在街道和公路",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
撞在其他物体上或被其他物体击中(W22),W22.001,"撞在其他物体上或被其他物体击中,在家",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
撞在其他物体上或被其他物体击中(W22),W22.101,"撞在其他物体上或被其他物体击中,在居住的公共设施",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
撞在其他物体上或被其他物体击中(W22),W22.201,"撞在其他物体上或被其他物体击中,在学校、其他机构和公共管理区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
撞在其他物体上或被其他物体击中(W22),W22.301,"撞在其他物体上或被其他物体击中,在体育和运动区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
撞在其他物体上或被其他物体击中(W22),W22.904,撞击伤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
撞在其他物体上或被其他物体击中(W22),W22.501,"撞在其他物体上或被其他物体击中,在贸易和服务区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
撞在其他物体上或被其他物体击中(W22),W22.601,"撞在其他物体上或被其他物体击中,在工业和建筑区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
撞在其他物体上或被其他物体击中(W22),W22.701,"撞在其他物体上或被其他物体击中,在农场",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
撞在其他物体上或被其他物体击中(W22),W22.801,"撞在其他物体上或被其他物体击中,在其他特指的场地",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
撞在其他物体上或被其他物体击中(W22),W22.401,"撞在其他物体上或被其他物体击中,在街道和公路",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
被物体钩住、挤压、轧住或夹住(W23),W23.001,"被物体钩住、挤压、轧住或夹住,在家",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
被物体钩住、挤压、轧住或夹住(W23),W23.101,"被物体钩住、挤压、轧住或夹住,在居住的公共设施",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
被物体钩住、挤压、轧住或夹住(W23),W23.201,"被物体钩住、挤压、轧住或夹住,在学校、其他机构和公共管理区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
被物体钩住、挤压、轧住或夹住(W23),W23.301,"被物体钩住、挤压、轧住或夹住,在体育和运动区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
被物体钩住、挤压、轧住或夹住(W23),W23.801,"被物体钩住、挤压、轧住或夹住,在其他特指的场地",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
被物体钩住、挤压、轧住或夹住(W23),W23.501,"被物体钩住、挤压、轧住或夹住,在贸易和服务区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
被物体钩住、挤压、轧住或夹住(W23),W23.601,"被物体钩住、挤压、轧住或夹住,在工业和建筑区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
被物体钩住、挤压、轧住或夹住(W23),W23.701,"被物体钩住、挤压、轧住或夹住,在农场",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
被物体钩住、挤压、轧住或夹住(W23),W23.401,"被物体钩住、挤压、轧住或夹住,在街道和公路",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触升降和传送装置，不可归类在他处者(W24),W24.001,"接触升降和传送装置,不可归类在他处者,在家",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触升降和传送装置，不可归类在他处者(W24),W24.101,"接触升降和传送装置,不可归类在他处者,在居住的公共设施",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触升降和传送装置，不可归类在他处者(W24),W24.201,"接触升降和传送装置,不可归类在他处者,在学校、其他机构和公共管理区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触升降和传送装置，不可归类在他处者(W24),W24.301,"接触升降和传送装置,不可归类在他处者,在体育和运动区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触升降和传送装置，不可归类在他处者(W24),W24.801,"接触升降和传送装置,不可归类在他处者,在其他特指的场地",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触升降和传送装置，不可归类在他处者(W24),W24.501,"接触升降和传送装置,不可归类在他处者,在贸易和服务区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触升降和传送装置，不可归类在他处者(W24),W24.601,"接触升降和传送装置,不可归类在他处者,在工业和建筑区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触升降和传送装置，不可归类在他处者(W24),W24.701,"接触升降和传送装置,不可归类在他处者,在农场",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触升降和传送装置，不可归类在他处者(W24),W24.401,"接触升降和传送装置,不可归类在他处者,在街道和公路",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触锋利的玻璃(W25),W25.001,"接触锋利的玻璃,在家",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触锋利的玻璃(W25),W25.101,"接触锋利的玻璃,在居住的公共设施",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触锋利的玻璃(W25),W25.201,"接触锋利的玻璃,在学校、其他机构和公共管理区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触锋利的玻璃(W25),W25.301,"接触锋利的玻璃,在体育和运动区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触锋利的玻璃(W25),W25.801,"接触锋利的玻璃,在其他特指的场地",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触锋利的玻璃(W25),W25.501,"接触锋利的玻璃,在贸易和服务区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触锋利的玻璃(W25),W25.601,"接触锋利的玻璃,在工业和建筑区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触锋利的玻璃(W25),W25.701,"接触锋利的玻璃,在农场",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触锋利的玻璃(W25),W25.401,"接触锋利的玻璃,在街道和公路",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触刀、剑或匕首(W26),W26.001,"接触刀、剑或匕首,在家",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触刀、剑或匕首(W26),W26.101,"接触刀、剑或匕首,在居住的公共设施",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触刀、剑或匕首(W26),W26.201,"接触刀、剑或匕首,在学校、其他机构和公共管理区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触刀、剑或匕首(W26),W26.701,"接触刀、剑或匕首,在农场",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触刀、剑或匕首(W26),W26.401,"接触刀、剑或匕首,在街道和公路",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触刀、剑或匕首(W26),W26.501,"接触刀、剑或匕首,在贸易和服务区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触刀、剑或匕首(W26),W26.601,"接触刀、剑或匕首,在工业和建筑区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触刀、剑或匕首(W26),W26.301,"接触刀、剑或匕首,在体育和运动区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触无动力手工工具(W27),W27.001,"接触无动力手工工具,在家",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触无动力手工工具(W27),W27.101,"接触无动力手工工具,在居住的公共设施",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触无动力手工工具(W27),W27.201,"接触无动力手工工具,在学校、其他机构和公共管理区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触无动力手工工具(W27),W27.301,"接触无动力手工工具,在体育和运动区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触无动力手工工具(W27),W27.801,"接触无动力手工工具,在其他特指的场地",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触无动力手工工具(W27),W27.501,"接触无动力手工工具,在贸易和服务区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触无动力手工工具(W27),W27.601,"接触无动力手工工具,在工业和建筑区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触无动力手工工具(W27),W27.701,"接触无动力手工工具,在农场",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触无动力手工工具(W27),W27.401,"接触无动力手工工具,在街道和公路",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触动力割草机(W28),W28.001,"接触动力割草机,在家",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触动力割草机(W28),W28.101,"接触动力割草机,在居住的公共设施",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触动力割草机(W28),W28.201,"接触动力割草机,在学校、其他机构和公共管理区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触动力割草机(W28),W28.301,"接触动力割草机,在体育和运动区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触动力割草机(W28),W28.901,"接触动力割草机,在未特指场所",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触动力割草机(W28),W28.501,"接触动力割草机,在贸易和服务区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触动力割草机(W28),W28.601,"接触动力割草机,在工业和建筑区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触动力割草机(W28),W28.701,"接触动力割草机,在农场",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触动力割草机(W28),W28.801,"接触动力割草机,在其他特指的场地",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触动力割草机(W28),W28.401,"接触动力割草机,在街道和公路",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触其他动力手工工具和家用机械(W29),W29.001,"接触其他动力手工工具和家用机械,在家",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触其他动力手工工具和家用机械(W29),W29.101,"接触其他动力手工工具和家用机械,在居住的公共设施",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触其他动力手工工具和家用机械(W29),W29.201,"接触其他动力手工工具和家用机械,在学校、其他机构和公共管理区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触其他动力手工工具和家用机械(W29),W29.301,"接触其他动力手工工具和家用机械,在体育和运动区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触其他动力手工工具和家用机械(W29),W29.801,"接触其他动力手工工具和家用机械,在其他特指的场地",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触其他动力手工工具和家用机械(W29),W29.501,"接触其他动力手工工具和家用机械,在贸易和服务区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触其他动力手工工具和家用机械(W29),W29.601,"接触其他动力手工工具和家用机械,在工业和建筑区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触其他动力手工工具和家用机械(W29),W29.701,"接触其他动力手工工具和家用机械,在农场",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触其他动力手工工具和家用机械(W29),W29.401,"接触其他动力手工工具和家用机械,在街道和公路",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触农业机械(W30),W30.001,"接触农业机械,在家",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触农业机械(W30),W30.101,"接触农业机械,在居住的公共设施",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触农业机械(W30),W30.201,"接触农业机械,在学校、其他机构和公共管理区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触农业机械(W30),W30.301,"接触农业机械,在体育和运动区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触农业机械(W30),W30.901,"接触农业机械,在未特指场所",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触农业机械(W30),W30.501,"接触农业机械,在贸易和服务区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触农业机械(W30),W30.601,"接触农业机械,在工业和建筑区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触农业机械(W30),W30.701,"接触农业机械,在农场",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触农业机械(W30),W30.801,"接触农业机械,在其他特指的场地",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触农业机械(W30),W30.401,"接触农业机械,在街道和公路",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触其他和未特指的机械(W31),W31.001,"接触其他和未特指的机械,在家",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触其他和未特指的机械(W31),W31.101,"接触其他和未特指的机械,在居住的公共设施",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触其他和未特指的机械(W31),W31.201,"接触其他和未特指的机械,在学校、其他机构和公共管理区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触其他和未特指的机械(W31),W31.301,"接触其他和未特指的机械,在体育和运动区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触其他和未特指的机械(W31),W31.801,"接触其他和未特指的机械,在其他特指的场地",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触其他和未特指的机械(W31),W31.501,"接触其他和未特指的机械,在贸易和服务区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触其他和未特指的机械(W31),W31.601,"接触其他和未特指的机械,在工业和建筑区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触其他和未特指的机械(W31),W31.701,"接触其他和未特指的机械,在农场",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
接触其他和未特指的机械(W31),W31.401,"接触其他和未特指的机械,在街道和公路",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
手枪发射(W32),W32.002,"手枪发射,在家",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
手枪发射(W32),W32.101,"手枪发射,在居住的公共设施",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
手枪发射(W32),W32.201,"手枪发射,在学校、其他机构和公共管理区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
手枪发射(W32),W32.301,"手枪发射,在体育和运动区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
手枪发射(W32),W32.801,"手枪发射,在其他特指的场地",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
手枪发射(W32),W32.501,"手枪发射,在贸易和服务区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
手枪发射(W32),W32.601,"手枪发射,在工业和建筑区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
手枪发射(W32),W32.701,"手枪发射,在农场",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
手枪发射(W32),W32.401,"手枪发射,在街道和公路",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
步枪、猎枪和较大火器发射(W33),W33.001,"步枪、猎枪和较大火器发射,在家",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
步枪、猎枪和较大火器发射(W33),W33.101,"步枪、猎枪和较大火器发射,在居住的公共设施",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
步枪、猎枪和较大火器发射(W33),W33.201,"步枪、猎枪和较大火器发射,在学校、其他机构和公共管理区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
步枪、猎枪和较大火器发射(W33),W33.301,"步枪、猎枪和较大火器发射,在体育和运动区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
步枪、猎枪和较大火器发射(W33),W33.801,"步枪、猎枪和较大火器发射,在其他特指的场地",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
步枪、猎枪和较大火器发射(W33),W33.501,"步枪、猎枪和较大火器发射,在贸易和服务区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
步枪、猎枪和较大火器发射(W33),W33.601,"步枪、猎枪和较大火器发射,在工业和建筑区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
步枪、猎枪和较大火器发射(W33),W33.701,"步枪、猎枪和较大火器发射,在农场",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
步枪、猎枪和较大火器发射(W33),W33.401,"步枪、猎枪和较大火器发射,在街道和公路",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
其他和未特指的火器发射(W34),W34.001,"其他和未特指的火器发射,在家",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
其他和未特指的火器发射(W34),W34.101,"其他和未特指的火器发射,在居住的公共设施",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
其他和未特指的火器发射(W34),W34.201,"其他和未特指的火器发射,在学校、其他机构和公共管理区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
其他和未特指的火器发射(W34),W34.301,"其他和未特指的火器发射,在体育和运动区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
其他和未特指的火器发射(W34),W34.801,意外射钉枪伤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
其他和未特指的火器发射(W34),W34.501,"其他和未特指的火器发射,在贸易和服务区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
其他和未特指的火器发射(W34),W34.601,"其他和未特指的火器发射,在工业和建筑区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
其他和未特指的火器发射(W34),W34.701,"其他和未特指的火器发射,在农场",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
其他和未特指的火器发射(W34),W34.401,"其他和未特指的火器发射,在街道和公路",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
锅炉爆炸和破裂(W35),W35.001,"锅炉爆炸和破裂,在家",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
锅炉爆炸和破裂(W35),W35.101,"锅炉爆炸和破裂,在居住的公共设施",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
锅炉爆炸和破裂(W35),W35.201,"锅炉爆炸和破裂,在学校、其他机构和公共管理区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
锅炉爆炸和破裂(W35),W35.301,"锅炉爆炸和破裂,在体育和运动区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
锅炉爆炸和破裂(W35),W35.801,"锅炉爆炸和破裂,在其他特指的场地",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
锅炉爆炸和破裂(W35),W35.501,"锅炉爆炸和破裂,在贸易和服务区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
锅炉爆炸和破裂(W35),W35.601,"锅炉爆炸和破裂,在工业和建筑区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
锅炉爆炸和破裂(W35),W35.701,"锅炉爆炸和破裂,在农场",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
锅炉爆炸和破裂(W35),W35.401,"锅炉爆炸和破裂,在街道和公路",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
高压气罐爆炸和破裂(W36),W36.001,"高压气罐爆炸和破裂,在家",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
高压气罐爆炸和破裂(W36),W36.101,"高压气罐爆炸和破裂,在居住的公共设施",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
高压气罐爆炸和破裂(W36),W36.201,"高压气罐爆炸和破裂,在学校、其他机构和公共管理区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
高压气罐爆炸和破裂(W36),W36.301,"高压气罐爆炸和破裂,在体育和运动区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
高压气罐爆炸和破裂(W36),W36.801,"高压气罐爆炸和破裂,在其他特指的场地",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
高压气罐爆炸和破裂(W36),W36.501,"高压气罐爆炸和破裂,在贸易和服务区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
高压气罐爆炸和破裂(W36),W36.601,"高压气罐爆炸和破裂,在工业和建筑区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
高压气罐爆炸和破裂(W36),W36.701,"高压气罐爆炸和破裂,在农场",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
高压气罐爆炸和破裂(W36),W36.401,"高压气罐爆炸和破裂,在街道和公路",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
压缩轮胎、管子和软管的爆炸和破裂(W37),W37.001,"压缩轮胎、管子和软管爆炸和破裂,在家",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
压缩轮胎、管子和软管的爆炸和破裂(W37),W37.101,"压缩轮胎、管子和软管爆炸和破裂,在居住的公共设施",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
压缩轮胎、管子和软管的爆炸和破裂(W37),W37.201,"压缩轮胎、管子和软管爆炸和破裂,在学校、其他机构和公共管理区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
压缩轮胎、管子和软管的爆炸和破裂(W37),W37.301,"压缩轮胎、管子和软管爆炸和破裂,在体育和运动区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
压缩轮胎、管子和软管的爆炸和破裂(W37),W37.801,"压缩轮胎、管子和软管爆炸和破裂,在其他特指的场地",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
压缩轮胎、管子和软管的爆炸和破裂(W37),W37.501,"压缩轮胎、管子和软管爆炸和破裂,在贸易和服务区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
压缩轮胎、管子和软管的爆炸和破裂(W37),W37.601,"压缩轮胎、管子和软管爆炸和破裂,在工业和建筑区域",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
